dateid,day,month,year
10782,13,9,2024
6463,5,9,2020
743,5,9,2020
12625,13,9,2024
12776,13,9,2024
1606,5,9,2020
9945,13,9,2024
12976,13,9,2024
14508,13,9,2024
8859,13,9,2024
15293,13,9,2024
835,5,9,2020
10750,13,9,2024
3473,5,9,2020
15143,13,9,2024
13079,13,9,2024
10408,13,9,2024
12088,13,9,2024
15192,13,9,2024
1180,5,9,2020
2785,5,9,2020
2656,5,9,2020
217,5,9,2020
10620,13,9,2024
3896,5,9,2020
6458,5,9,2020
1969,5,9,2020
11382,13,9,2024
8559,13,9,2024
7471,5,9,2020
6707,5,9,2020
3540,5,9,2020
13755,13,9,2024
15461,13,9,2024
150,5,9,2020
4895,5,9,2020
4024,5,9,2020
11069,13,9,2024
3204,5,9,2020
2967,5,9,2020
14476,13,9,2024
4307,5,9,2020
6391,5,9,2020
6759,5,9,2020
6942,5,9,2020
2002,5,9,2020
6702,5,9,2020
3541,5,9,2020
11858,13,9,2024
11033,13,9,2024
10407,13,9,2024
10470,13,9,2024
6257,5,9,2020
11811,13,9,2024
11888,13,9,2024
6460,5,9,2020
4281,5,9,2020
3286,5,9,2020
8785,13,9,2024
11779,13,9,2024
7413,5,9,2020
9802,13,9,2024
9843,13,9,2024
9607,13,9,2024
6427,5,9,2020
12499,13,9,2024
10857,13,9,2024
760,5,9,2020
10148,13,9,2024
8610,13,9,2024
6965,5,9,2020
814,5,9,2020
12027,13,9,2024
12156,13,9,2024
7778,5,9,2020
5674,5,9,2020
3857,5,9,2020
11959,13,9,2024
450,5,9,2020
3499,5,9,2020
1940,5,9,2020
14532,13,9,2024
14727,13,9,2024
6024,5,9,2020
12312,13,9,2024
9670,13,9,2024
2514,5,9,2020
8957,13,9,2024
11506,13,9,2024
234,5,9,2020
2027,5,9,2020
11533,13,9,2024
9805,13,9,2024
12168,13,9,2024
883,5,9,2020
2811,5,9,2020
4473,5,9,2020
5906,5,9,2020
6189,5,9,2020
1025,5,9,2020
13739,13,9,2024
3791,5,9,2020
3874,5,9,2020
1295,5,9,2020
13935,13,9,2024
10585,13,9,2024
4467,5,9,2020
15574,13,9,2024
14322,13,9,2024
13310,13,9,2024
11671,13,9,2024
9000,13,9,2024
11873,13,9,2024
10178,13,9,2024
8009,13,9,2024
2225,5,9,2020
11077,13,9,2024
2424,5,9,2020
3164,5,9,2020
15434,13,9,2024
10106,13,9,2024
7599,5,9,2020
2351,5,9,2020
6861,5,9,2020
6725,5,9,2020
13975,13,9,2024
13688,13,9,2024
12196,13,9,2024
2844,5,9,2020
1837,5,9,2020
2050,5,9,2020
11161,13,9,2024
11764,13,9,2024
4679,5,9,2020
4380,5,9,2020
8167,13,9,2024
1712,5,9,2020
3213,5,9,2020
15475,13,9,2024
3458,5,9,2020
9693,13,9,2024
14666,13,9,2024
14274,13,9,2024
11424,13,9,2024
849,5,9,2020
120,5,9,2020
7547,5,9,2020
1608,5,9,2020
1903,5,9,2020
10314,13,9,2024
3075,5,9,2020
10111,13,9,2024
10416,13,9,2024
2046,5,9,2020
5721,5,9,2020
6170,5,9,2020
6166,5,9,2020
3167,5,9,2020
9767,13,9,2024
7752,5,9,2020
3621,5,9,2020
13417,13,9,2024
1481,5,9,2020
4398,5,9,2020
7019,5,9,2020
13833,13,9,2024
1566,5,9,2020
6491,5,9,2020
10061,13,9,2024
15019,13,9,2024
15273,13,9,2024
9580,13,9,2024
7886,13,9,2024
2869,5,9,2020
14875,13,9,2024
14453,13,9,2024
12673,13,9,2024
11901,13,9,2024
7765,5,9,2020
8045,13,9,2024
9097,13,9,2024
12212,13,9,2024
7519,5,9,2020
5283,5,9,2020
3212,5,9,2020
6476,5,9,2020
4726,5,9,2020
8913,13,9,2024
2461,5,9,2020
833,5,9,2020
8465,13,9,2024
5747,5,9,2020
2710,5,9,2020
2581,5,9,2020
4819,5,9,2020
10856,13,9,2024
9760,13,9,2024
4662,5,9,2020
3021,5,9,2020
24,5,9,2020
299,5,9,2020
7492,5,9,2020
10691,13,9,2024
11962,13,9,2024
6323,5,9,2020
3997,5,9,2020
7300,5,9,2020
2758,5,9,2020
417,5,9,2020
15205,13,9,2024
4592,5,9,2020
6587,5,9,2020
7061,5,9,2020
12176,13,9,2024
10991,13,9,2024
3481,5,9,2020
10628,13,9,2024
15549,13,9,2024
10838,13,9,2024
9665,13,9,2024
8608,13,9,2024
3917,5,9,2020
805,5,9,2020
3443,5,9,2020
15315,13,9,2024
7501,5,9,2020
11198,13,9,2024
14361,13,9,2024
14341,13,9,2024
1864,5,9,2020
420,5,9,2020
15316,13,9,2024
7165,5,9,2020
13890,13,9,2024
7132,5,9,2020
9017,13,9,2024
10542,13,9,2024
191,5,9,2020
8450,13,9,2024
6958,5,9,2020
11721,13,9,2024
12705,13,9,2024
5450,5,9,2020
777,5,9,2020
3662,5,9,2020
5972,5,9,2020
12127,13,9,2024
683,5,9,2020
8381,13,9,2024
13057,13,9,2024
9438,13,9,2024
7817,13,9,2024
8435,13,9,2024
13189,13,9,2024
11656,13,9,2024
2029,5,9,2020
11643,13,9,2024
3165,5,9,2020
320,5,9,2020
14150,13,9,2024
6245,5,9,2020
13282,13,9,2024
703,5,9,2020
6879,5,9,2020
4634,5,9,2020
4317,5,9,2020
7203,5,9,2020
15097,13,9,2024
8900,13,9,2024
13938,13,9,2024
13187,13,9,2024
7268,5,9,2020
13150,13,9,2024
1644,5,9,2020
15022,13,9,2024
9023,13,9,2024
12124,13,9,2024
8990,13,9,2024
12505,13,9,2024
82,5,9,2020
5547,5,9,2020
12157,13,9,2024
7983,13,9,2024
8229,13,9,2024
3398,5,9,2020
632,5,9,2020
1267,5,9,2020
9155,13,9,2024
1970,5,9,2020
2239,5,9,2020
4900,5,9,2020
14463,13,9,2024
1682,5,9,2020
13851,13,9,2024
11284,13,9,2024
11751,13,9,2024
8759,13,9,2024
6113,5,9,2020
3490,5,9,2020
9711,13,9,2024
932,5,9,2020
1346,5,9,2020
15115,13,9,2024
14534,13,9,2024
12079,13,9,2024
7116,5,9,2020
7096,5,9,2020
13253,13,9,2024
2078,5,9,2020
13066,13,9,2024
13360,13,9,2024
11309,13,9,2024
6867,5,9,2020
6033,5,9,2020
3867,5,9,2020
14227,13,9,2024
11044,13,9,2024
7583,5,9,2020
2820,5,9,2020
4686,5,9,2020
2385,5,9,2020
2365,5,9,2020
7367,5,9,2020
2990,5,9,2020
11389,13,9,2024
4406,5,9,2020
8228,13,9,2024
13128,13,9,2024
10522,13,9,2024
6337,5,9,2020
93,5,9,2020
3338,5,9,2020
10712,13,9,2024
15262,13,9,2024
10072,13,9,2024
1063,5,9,2020
3680,5,9,2020
3533,5,9,2020
4918,5,9,2020
14764,13,9,2024
9287,13,9,2024
3223,5,9,2020
13281,13,9,2024
3851,5,9,2020
2236,5,9,2020
2624,5,9,2020
5765,5,9,2020
5423,5,9,2020
5365,5,9,2020
5554,5,9,2020
5218,5,9,2020
6433,5,9,2020
4821,5,9,2020
10034,13,9,2024
1730,5,9,2020
721,5,9,2020
7992,13,9,2024
15404,13,9,2024
2022,5,9,2020
6214,5,9,2020
8846,13,9,2024
3882,5,9,2020
12922,13,9,2024
3866,5,9,2020
11254,13,9,2024
12217,13,9,2024
3776,5,9,2020
13701,13,9,2024
12239,13,9,2024
7475,5,9,2020
1989,5,9,2020
13119,13,9,2024
5203,5,9,2020
13875,13,9,2024
12440,13,9,2024
10704,13,9,2024
4752,5,9,2020
314,5,9,2020
10344,13,9,2024
157,5,9,2020
13346,13,9,2024
2907,5,9,2020
1827,5,9,2020
11478,13,9,2024
3079,5,9,2020
3532,5,9,2020
3328,5,9,2020
14944,13,9,2024
6912,5,9,2020
3746,5,9,2020
11941,13,9,2024
14922,13,9,2024
6469,5,9,2020
1614,5,9,2020
3124,5,9,2020
7508,5,9,2020
12353,13,9,2024
14459,13,9,2024
9766,13,9,2024
11065,13,9,2024
10895,13,9,2024
15540,13,9,2024
14349,13,9,2024
5575,5,9,2020
221,5,9,2020
14412,13,9,2024
1835,5,9,2020
10172,13,9,2024
6390,5,9,2020
12329,13,9,2024
1046,5,9,2020
15071,13,9,2024
13123,13,9,2024
8423,13,9,2024
5719,5,9,2020
13698,13,9,2024
12479,13,9,2024
5742,5,9,2020
12090,13,9,2024
1726,5,9,2020
236,5,9,2020
6913,5,9,2020
7463,5,9,2020
4522,5,9,2020
3131,5,9,2020
10927,13,9,2024
14689,13,9,2024
2147,5,9,2020
9386,13,9,2024
9304,13,9,2024
11864,13,9,2024
6822,5,9,2020
14976,13,9,2024
9166,13,9,2024
13920,13,9,2024
2613,5,9,2020
8597,13,9,2024
8580,13,9,2024
3139,5,9,2020
11148,13,9,2024
12159,13,9,2024
1679,5,9,2020
3036,5,9,2020
8906,13,9,2024
14602,13,9,2024
5819,5,9,2020
9975,13,9,2024
7271,5,9,2020
4237,5,9,2020
1870,5,9,2020
6425,5,9,2020
12001,13,9,2024
12947,13,9,2024
9452,13,9,2024
9410,13,9,2024
12974,13,9,2024
4552,5,9,2020
10418,13,9,2024
6220,5,9,2020
13716,13,9,2024
3450,5,9,2020
10381,13,9,2024
5887,5,9,2020
13942,13,9,2024
9123,13,9,2024
3544,5,9,2020
133,5,9,2020
4839,5,9,2020
3059,5,9,2020
474,5,9,2020
12450,13,9,2024
121,5,9,2020
11197,13,9,2024
8204,13,9,2024
4809,5,9,2020
14201,13,9,2024
2746,5,9,2020
11929,13,9,2024
9266,13,9,2024
2630,5,9,2020
2443,5,9,2020
2879,5,9,2020
4175,5,9,2020
12608,13,9,2024
6570,5,9,2020
543,5,9,2020
2449,5,9,2020
5499,5,9,2020
15426,13,9,2024
1050,5,9,2020
3180,5,9,2020
5067,5,9,2020
8403,13,9,2024
10144,13,9,2024
8269,13,9,2024
5821,5,9,2020
8323,13,9,2024
712,5,9,2020
13183,13,9,2024
8821,13,9,2024
328,5,9,2020
14861,13,9,2024
149,5,9,2020
8344,13,9,2024
5664,5,9,2020
10929,13,9,2024
4430,5,9,2020
13756,13,9,2024
6242,5,9,2020
1246,5,9,2020
7549,5,9,2020
9600,13,9,2024
7051,5,9,2020
7155,5,9,2020
6933,5,9,2020
3357,5,9,2020
2457,5,9,2020
13776,13,9,2024
6739,5,9,2020
6306,5,9,2020
13576,13,9,2024
11930,13,9,2024
9912,13,9,2024
4962,5,9,2020
7946,13,9,2024
2273,5,9,2020
9497,13,9,2024
397,5,9,2020
1937,5,9,2020
10975,13,9,2024
12225,13,9,2024
10049,13,9,2024
5,5,9,2020
11062,13,9,2024
11931,13,9,2024
13203,13,9,2024
12953,13,9,2024
14346,13,9,2024
2248,5,9,2020
1768,5,9,2020
10124,13,9,2024
6461,5,9,2020
10532,13,9,2024
4639,5,9,2020
1574,5,9,2020
3538,5,9,2020
863,5,9,2020
7095,5,9,2020
12013,13,9,2024
8634,13,9,2024
1073,5,9,2020
11641,13,9,2024
9441,13,9,2024
8043,13,9,2024
10478,13,9,2024
4107,5,9,2020
9347,13,9,2024
13416,13,9,2024
12464,13,9,2024
15417,13,9,2024
12442,13,9,2024
9244,13,9,2024
2016,5,9,2020
12041,13,9,2024
15427,13,9,2024
12360,13,9,2024
3111,5,9,2020
11823,13,9,2024
10773,13,9,2024
9939,13,9,2024
5986,5,9,2020
8287,13,9,2024
14000,13,9,2024
4010,5,9,2020
3676,5,9,2020
13811,13,9,2024
1409,5,9,2020
10954,13,9,2024
10583,13,9,2024
13185,13,9,2024
1573,5,9,2020
13305,13,9,2024
929,5,9,2020
5243,5,9,2020
11050,13,9,2024
5915,5,9,2020
4486,5,9,2020
6191,5,9,2020
14931,13,9,2024
11290,13,9,2024
15356,13,9,2024
4870,5,9,2020
70,5,9,2020
14471,13,9,2024
4569,5,9,2020
14285,13,9,2024
9605,13,9,2024
7002,5,9,2020
12163,13,9,2024
2326,5,9,2020
9012,13,9,2024
2446,5,9,2020
123,5,9,2020
5437,5,9,2020
13036,13,9,2024
6976,5,9,2020
4659,5,9,2020
4951,5,9,2020
2601,5,9,2020
7418,5,9,2020
5079,5,9,2020
13229,13,9,2024
3585,5,9,2020
81,5,9,2020
11732,13,9,2024
3631,5,9,2020
1254,5,9,2020
11322,13,9,2024
8797,13,9,2024
4080,5,9,2020
8393,13,9,2024
13441,13,9,2024
98,5,9,2020
6674,5,9,2020
8606,13,9,2024
926,5,9,2020
6547,5,9,2020
10056,13,9,2024
12205,13,9,2024
7510,5,9,2020
3638,5,9,2020
3301,5,9,2020
15228,13,9,2024
10392,13,9,2024
3309,5,9,2020
8717,13,9,2024
2715,5,9,2020
11494,13,9,2024
9855,13,9,2024
7683,5,9,2020
10196,13,9,2024
1200,5,9,2020
8802,13,9,2024
14060,13,9,2024
2587,5,9,2020
9284,13,9,2024
7243,5,9,2020
341,5,9,2020
6271,5,9,2020
3136,5,9,2020
7001,5,9,2020
5944,5,9,2020
10340,13,9,2024
5808,5,9,2020
1432,5,9,2020
5235,5,9,2020
15076,13,9,2024
7633,5,9,2020
8219,13,9,2024
8989,13,9,2024
6121,5,9,2020
5184,5,9,2020
10001,13,9,2024
8963,13,9,2024
10890,13,9,2024
9608,13,9,2024
7530,5,9,2020
785,5,9,2020
10368,13,9,2024
4880,5,9,2020
11333,13,9,2024
12809,13,9,2024
2691,5,9,2020
9371,13,9,2024
10161,13,9,2024
5463,5,9,2020
1258,5,9,2020
7054,5,9,2020
5850,5,9,2020
12278,13,9,2024
2701,5,9,2020
14310,13,9,2024
4981,5,9,2020
9732,13,9,2024
2229,5,9,2020
1185,5,9,2020
14214,13,9,2024
12145,13,9,2024
8258,13,9,2024
13002,13,9,2024
13550,13,9,2024
145,5,9,2020
13809,13,9,2024
15048,13,9,2024
5725,5,9,2020
11093,13,9,2024
100,5,9,2020
12091,13,9,2024
11628,13,9,2024
108,5,9,2020
2568,5,9,2020
10602,13,9,2024
3763,5,9,2020
5565,5,9,2020
14909,13,9,2024
13839,13,9,2024
10315,13,9,2024
14980,13,9,2024
15001,13,9,2024
4342,5,9,2020
12568,13,9,2024
1786,5,9,2020
14626,13,9,2024
10029,13,9,2024
8095,13,9,2024
9130,13,9,2024
14219,13,9,2024
10510,13,9,2024
702,5,9,2020
5907,5,9,2020
700,5,9,2020
13158,13,9,2024
10616,13,9,2024
1688,5,9,2020
1578,5,9,2020
9132,13,9,2024
10129,13,9,2024
12959,13,9,2024
14464,13,9,2024
9021,13,9,2024
14409,13,9,2024
13419,13,9,2024
15564,13,9,2024
1757,5,9,2020
4946,5,9,2020
5901,5,9,2020
4611,5,9,2020
2517,5,9,2020
7684,5,9,2020
3356,5,9,2020
11701,13,9,2024
6628,5,9,2020
6115,5,9,2020
12879,13,9,2024
7460,5,9,2020
693,5,9,2020
11602,13,9,2024
6896,5,9,2020
1863,5,9,2020
3239,5,9,2020
13263,13,9,2024
12419,13,9,2024
6815,5,9,2020
1852,5,9,2020
1257,5,9,2020
10885,13,9,2024
2557,5,9,2020
3829,5,9,2020
12049,13,9,2024
4209,5,9,2020
14097,13,9,2024
11026,13,9,2024
3949,5,9,2020
873,5,9,2020
7311,5,9,2020
8491,13,9,2024
4135,5,9,2020
3468,5,9,2020
10343,13,9,2024
1007,5,9,2020
540,5,9,2020
13574,13,9,2024
6012,5,9,2020
37,5,9,2020
13581,13,9,2024
13646,13,9,2024
7476,5,9,2020
12946,13,9,2024
266,5,9,2020
8825,13,9,2024
300,5,9,2020
14484,13,9,2024
5479,5,9,2020
6889,5,9,2020
1586,5,9,2020
10743,13,9,2024
11511,13,9,2024
8823,13,9,2024
8980,13,9,2024
12845,13,9,2024
10622,13,9,2024
3632,5,9,2020
15342,13,9,2024
1340,5,9,2020
6676,5,9,2020
5029,5,9,2020
129,5,9,2020
14784,13,9,2024
9747,13,9,2024
6673,5,9,2020
13815,13,9,2024
6352,5,9,2020
6787,5,9,2020
5313,5,9,2020
763,5,9,2020
13977,13,9,2024
9301,13,9,2024
13179,13,9,2024
2538,5,9,2020
6887,5,9,2020
2768,5,9,2020
781,5,9,2020
5622,5,9,2020
10133,13,9,2024
7263,5,9,2020
6736,5,9,2020
1555,5,9,2020
2605,5,9,2020
714,5,9,2020
2808,5,9,2020
12242,13,9,2024
3367,5,9,2020
8890,13,9,2024
14257,13,9,2024
5395,5,9,2020
10650,13,9,2024
958,5,9,2020
9111,13,9,2024
8024,13,9,2024
8507,13,9,2024
4325,5,9,2020
1147,5,9,2020
7444,5,9,2020
1995,5,9,2020
13023,13,9,2024
197,5,9,2020
3942,5,9,2020
14995,13,9,2024
11775,13,9,2024
1576,5,9,2020
11247,13,9,2024
6856,5,9,2020
6399,5,9,2020
4410,5,9,2020
11735,13,9,2024
1399,5,9,2020
10203,13,9,2024
8075,13,9,2024
7669,5,9,2020
8768,13,9,2024
663,5,9,2020
9297,13,9,2024
11365,13,9,2024
1455,5,9,2020
8999,13,9,2024
2642,5,9,2020
10169,13,9,2024
559,5,9,2020
12441,13,9,2024
7864,13,9,2024
15573,13,9,2024
7597,5,9,2020
1125,5,9,2020
13202,13,9,2024
4907,5,9,2020
11996,13,9,2024
14862,13,9,2024
117,5,9,2020
9463,13,9,2024
5538,5,9,2020
13982,13,9,2024
13140,13,9,2024
1249,5,9,2020
8942,13,9,2024
3130,5,9,2020
10364,13,9,2024
3788,5,9,2020
14109,13,9,2024
10892,13,9,2024
7741,5,9,2020
3521,5,9,2020
14586,13,9,2024
5895,5,9,2020
10057,13,9,2024
15614,13,9,2024
949,5,9,2020
3704,5,9,2020
2575,5,9,2020
12413,13,9,2024
11502,13,9,2024
14448,13,9,2024
10697,13,9,2024
10009,13,9,2024
14082,13,9,2024
8239,13,9,2024
11090,13,9,2024
7270,5,9,2020
12349,13,9,2024
8100,13,9,2024
10534,13,9,2024
3702,5,9,2020
9736,13,9,2024
5010,5,9,2020
11810,13,9,2024
2874,5,9,2020
1959,5,9,2020
4453,5,9,2020
10812,13,9,2024
14556,13,9,2024
669,5,9,2020
9895,13,9,2024
617,5,9,2020
2437,5,9,2020
9900,13,9,2024
1209,5,9,2020
12704,13,9,2024
6532,5,9,2020
11977,13,9,2024
11443,13,9,2024
3850,5,9,2020
14655,13,9,2024
11652,13,9,2024
11155,13,9,2024
3091,5,9,2020
4011,5,9,2020
171,5,9,2020
3920,5,9,2020
1900,5,9,2020
6758,5,9,2020
10840,13,9,2024
13607,13,9,2024
6601,5,9,2020
11879,13,9,2024
2732,5,9,2020
10370,13,9,2024
15261,13,9,2024
822,5,9,2020
7145,5,9,2020
13488,13,9,2024
12636,13,9,2024
3660,5,9,2020
7565,5,9,2020
5771,5,9,2020
6520,5,9,2020
962,5,9,2020
10093,13,9,2024
15421,13,9,2024
8275,13,9,2024
4777,5,9,2020
12918,13,9,2024
5073,5,9,2020
14263,13,9,2024
6318,5,9,2020
2224,5,9,2020
3154,5,9,2020
15546,13,9,2024
940,5,9,2020
6949,5,9,2020
15136,13,9,2024
1862,5,9,2020
9885,13,9,2024
979,5,9,2020
5651,5,9,2020
267,5,9,2020
15576,13,9,2024
1769,5,9,2020
12869,13,9,2024
1350,5,9,2020
2608,5,9,2020
2577,5,9,2020
8207,13,9,2024
3748,5,9,2020
12789,13,9,2024
295,5,9,2020
12477,13,9,2024
5219,5,9,2020
13074,13,9,2024
7221,5,9,2020
4820,5,9,2020
15184,13,9,2024
7566,5,9,2020
15440,13,9,2024
5145,5,9,2020
139,5,9,2020
10400,13,9,2024
7807,13,9,2024
10462,13,9,2024
8052,13,9,2024
13483,13,9,2024
2700,5,9,2020
7287,5,9,2020
4229,5,9,2020
7620,5,9,2020
10233,13,9,2024
10547,13,9,2024
2063,5,9,2020
1964,5,9,2020
11475,13,9,2024
5613,5,9,2020
12009,13,9,2024
1859,5,9,2020
519,5,9,2020
15046,13,9,2024
10206,13,9,2024
8800,13,9,2024
15398,13,9,2024
1085,5,9,2020
6974,5,9,2020
15151,13,9,2024
9254,13,9,2024
7050,5,9,2020
9202,13,9,2024
14003,13,9,2024
15185,13,9,2024
1387,5,9,2020
2828,5,9,2020
3718,5,9,2020
10793,13,9,2024
8469,13,9,2024
12767,13,9,2024
5231,5,9,2020
15313,13,9,2024
7953,13,9,2024
162,5,9,2020
13718,13,9,2024
15040,13,9,2024
535,5,9,2020
9659,13,9,2024
2084,5,9,2020
12750,13,9,2024
5170,5,9,2020
844,5,9,2020
8984,13,9,2024
8288,13,9,2024
3249,5,9,2020
14932,13,9,2024
3461,5,9,2020
13915,13,9,2024
8037,13,9,2024
4378,5,9,2020
15121,13,9,2024
15277,13,9,2024
13865,13,9,2024
12551,13,9,2024
7474,5,9,2020
9783,13,9,2024
6370,5,9,2020
453,5,9,2020
7351,5,9,2020
3847,5,9,2020
565,5,9,2020
653,5,9,2020
3672,5,9,2020
8164,13,9,2024
5540,5,9,2020
3686,5,9,2020
401,5,9,2020
7212,5,9,2020
11187,13,9,2024
13641,13,9,2024
14245,13,9,2024
13269,13,9,2024
7557,5,9,2020
5110,5,9,2020
14469,13,9,2024
8048,13,9,2024
14233,13,9,2024
8391,13,9,2024
14348,13,9,2024
11448,13,9,2024
14540,13,9,2024
8761,13,9,2024
9804,13,9,2024
8180,13,9,2024
1077,5,9,2020
9423,13,9,2024
5917,5,9,2020
301,5,9,2020
13367,13,9,2024
15498,13,9,2024
6757,5,9,2020
10073,13,9,2024
3956,5,9,2020
8633,13,9,2024
4051,5,9,2020
8436,13,9,2024
14814,13,9,2024
3688,5,9,2020
14529,13,9,2024
2625,5,9,2020
1855,5,9,2020
4602,5,9,2020
2686,5,9,2020
7347,5,9,2020
1026,5,9,2020
12966,13,9,2024
12076,13,9,2024
9203,13,9,2024
6260,5,9,2020
15231,13,9,2024
4509,5,9,2020
7725,5,9,2020
7371,5,9,2020
7734,5,9,2020
13135,13,9,2024
11845,13,9,2024
9290,13,9,2024
12219,13,9,2024
7151,5,9,2020
7824,13,9,2024
8292,13,9,2024
4685,5,9,2020
8593,13,9,2024
4447,5,9,2020
8297,13,9,2024
2848,5,9,2020
8674,13,9,2024
7682,5,9,2020
1069,5,9,2020
8281,13,9,2024
9584,13,9,2024
5115,5,9,2020
4367,5,9,2020
212,5,9,2020
3096,5,9,2020
8732,13,9,2024
2290,5,9,2020
2031,5,9,2020
9952,13,9,2024
14472,13,9,2024
5048,5,9,2020
4262,5,9,2020
2244,5,9,2020
9173,13,9,2024
7804,13,9,2024
4233,5,9,2020
11429,13,9,2024
7262,5,9,2020
6034,5,9,2020
11566,13,9,2024
467,5,9,2020
5936,5,9,2020
13733,13,9,2024
9695,13,9,2024
5341,5,9,2020
9127,13,9,2024
14407,13,9,2024
6905,5,9,2020
12264,13,9,2024
11252,13,9,2024
12873,13,9,2024
10578,13,9,2024
13892,13,9,2024
9338,13,9,2024
13220,13,9,2024
6978,5,9,2020
11508,13,9,2024
4104,5,9,2020
10440,13,9,2024
89,5,9,2020
5905,5,9,2020
6875,5,9,2020
2930,5,9,2020
524,5,9,2020
5846,5,9,2020
1821,5,9,2020
13653,13,9,2024
3326,5,9,2020
5649,5,9,2020
5909,5,9,2020
537,5,9,2020
4850,5,9,2020
4737,5,9,2020
11630,13,9,2024
8065,13,9,2024
6031,5,9,2020
5727,5,9,2020
4226,5,9,2020
10805,13,9,2024
10669,13,9,2024
10,5,9,2020
15220,13,9,2024
11132,13,9,2024
11291,13,9,2024
4066,5,9,2020
3267,5,9,2020
8360,13,9,2024
12830,13,9,2024
7084,5,9,2020
9361,13,9,2024
13247,13,9,2024
2606,5,9,2020
7329,5,9,2020
10659,13,9,2024
3172,5,9,2020
6695,5,9,2020
2420,5,9,2020
7068,5,9,2020
15341,13,9,2024
10003,13,9,2024
8041,13,9,2024
6353,5,9,2020
684,5,9,2020
12527,13,9,2024
14426,13,9,2024
4471,5,9,2020
4299,5,9,2020
10112,13,9,2024
5964,5,9,2020
4498,5,9,2020
11673,13,9,2024
5223,5,9,2020
375,5,9,2020
7229,5,9,2020
11317,13,9,2024
1334,5,9,2020
7185,5,9,2020
12714,13,9,2024
8368,13,9,2024
6341,5,9,2020
6054,5,9,2020
5125,5,9,2020
1729,5,9,2020
15479,13,9,2024
7572,5,9,2020
8649,13,9,2024
11586,13,9,2024
11491,13,9,2024
1630,5,9,2020
11265,13,9,2024
2045,5,9,2020
9973,13,9,2024
591,5,9,2020
11125,13,9,2024
5668,5,9,2020
6717,5,9,2020
10820,13,9,2024
1034,5,9,2020
7991,13,9,2024
11282,13,9,2024
994,5,9,2020
7415,5,9,2020
11857,13,9,2024
6536,5,9,2020
8457,13,9,2024
4039,5,9,2020
14936,13,9,2024
14269,13,9,2024
9987,13,9,2024
1662,5,9,2020
4251,5,9,2020
11763,13,9,2024
9777,13,9,2024
6216,5,9,2020
5440,5,9,2020
13742,13,9,2024
10724,13,9,2024
9397,13,9,2024
14267,13,9,2024
4075,5,9,2020
723,5,9,2020
15068,13,9,2024
2247,5,9,2020
10495,13,9,2024
5889,5,9,2020
10738,13,9,2024
9680,13,9,2024
6086,5,9,2020
13790,13,9,2024
6668,5,9,2020
6196,5,9,2020
14081,13,9,2024
7489,5,9,2020
15496,13,9,2024
9913,13,9,2024
1792,5,9,2020
13235,13,9,2024
1411,5,9,2020
7947,13,9,2024
3105,5,9,2020
7876,13,9,2024
12171,13,9,2024
7770,5,9,2020
2964,5,9,2020
4523,5,9,2020
15278,13,9,2024
4276,5,9,2020
235,5,9,2020
15188,13,9,2024
2597,5,9,2020
3278,5,9,2020
4572,5,9,2020
13984,13,9,2024
1841,5,9,2020
14708,13,9,2024
7593,5,9,2020
13990,13,9,2024
11006,13,9,2024
5734,5,9,2020
3277,5,9,2020
3149,5,9,2020
7336,5,9,2020
6442,5,9,2020
5881,5,9,2020
5428,5,9,2020
3281,5,9,2020
5224,5,9,2020
3938,5,9,2020
7636,5,9,2020
3399,5,9,2020
4225,5,9,2020
8274,13,9,2024
15195,13,9,2024
4108,5,9,2020
1766,5,9,2020
1187,5,9,2020
35,5,9,2020
10432,13,9,2024
8101,13,9,2024
12323,13,9,2024
7275,5,9,2020
433,5,9,2020
3555,5,9,2020
2417,5,9,2020
15165,13,9,2024
13149,13,9,2024
11619,13,9,2024
7665,5,9,2020
14018,13,9,2024
11794,13,9,2024
13757,13,9,2024
11826,13,9,2024
928,5,9,2020
6953,5,9,2020
7781,5,9,2020
667,5,9,2020
1385,5,9,2020
9918,13,9,2024
3709,5,9,2020
9879,13,9,2024
12958,13,9,2024
8400,13,9,2024
3409,5,9,2020
14199,13,9,2024
7374,5,9,2020
1445,5,9,2020
7201,5,9,2020
6116,5,9,2020
11796,13,9,2024
4964,5,9,2020
15282,13,9,2024
8982,13,9,2024
4292,5,9,2020
7871,13,9,2024
697,5,9,2020
15176,13,9,2024
15611,13,9,2024
12117,13,9,2024
7134,5,9,2020
2111,5,9,2020
4769,5,9,2020
202,5,9,2020
5425,5,9,2020
4720,5,9,2020
3033,5,9,2020
11377,13,9,2024
15137,13,9,2024
4169,5,9,2020
954,5,9,2020
14997,13,9,2024
12748,13,9,2024
5348,5,9,2020
3583,5,9,2020
3163,5,9,2020
9785,13,9,2024
12439,13,9,2024
6439,5,9,2020
7483,5,9,2020
9299,13,9,2024
6055,5,9,2020
10352,13,9,2024
15236,13,9,2024
2707,5,9,2020
12276,13,9,2024
10426,13,9,2024
7289,5,9,2020
13088,13,9,2024
12365,13,9,2024
1075,5,9,2020
4381,5,9,2020
509,5,9,2020
5644,5,9,2020
7775,5,9,2020
2912,5,9,2020
4178,5,9,2020
2520,5,9,2020
3459,5,9,2020
10447,13,9,2024
11493,13,9,2024
1774,5,9,2020
15030,13,9,2024
11896,13,9,2024
10114,13,9,2024
2044,5,9,2020
15000,13,9,2024
5380,5,9,2020
492,5,9,2020
2651,5,9,2020
2819,5,9,2020
6128,5,9,2020
